uniprot_id,gene,embed_paratope,embed_wholeFv,naive_cdr_identity,biophys_hydrophobicity,biophys_charge,biophys_length,annotation_receptor_prior,is_positive
P50443,SLC26A2,0.7552852034568787,0.7298024892807007,0.375,0.2571041948579159,11.800000000000004,739,1,0
P50895,BCAM,0.8552640080451965,0.8910173177719116,0.3333333333333333,-0.3277070063694266,-14.399999999999993,628,1,0
P50993,ATP1A2,0.7723468542098999,0.7175347208976746,0.375,-0.014215686274510107,-15.800000000000004,1020,0,0
P51164,ATP4B,0.818893313407898,0.7533459067344666,0.5,-0.3395189003436428,0.5999999999999994,291,0,0
P51168,SCNN1B,0.8336397409439087,0.7886772155761719,0.5,-0.19609375000000004,-9.300000000000002,640,1,0
P51170,SCNN1G,0.8462952971458435,0.810701310634613,0.375,-0.27272727272727226,2.600000000000005,649,1,0
P51172,SCNN1D,0.8273605108261108,0.8230753540992737,0.4444444444444444,-0.28915211970074756,19.900000000000038,802,1,0
P51512,MMP16,0.819983184337616,0.7886826395988464,0.5555555555555556,-0.48369028006589726,8.799999999999997,607,0,0
P51575,P2RX1,0.81365567445755,0.7413316369056702,0.4444444444444444,-0.061904761904761886,8.199999999999998,399,0,0
P51582,P2RY4,0.755740225315094,0.794121265411377,0.3333333333333333,0.40465753424657547,10.899999999999999,365,0,0
P51654,GPC3,0.8128078579902649,0.7503606081008911,0.3333333333333333,-0.17465517241379314,-6.700000000000001,580,1,0
P51674,GPM6A,0.7902311682701111,0.7098944187164307,0.375,0.43848920863309343,-7.500000000000002,278,0,0
P51677,CCR3,0.7610629200935364,0.7649016976356506,0.4444444444444444,0.613239436619719,5.299999999999998,355,1,0
P51679,CCR4,0.7653436064720154,0.7694524526596069,0.375,0.5369444444444452,1.6000000000000005,360,1,0
P51681,CCR5,0.7620659470558167,0.7682345509529114,0.375,0.5465909090909095,13.7,352,1,0
P51684,CCR6,0.7755126357078552,0.7821957468986511,0.375,0.4328877005347595,15.399999999999999,374,1,0
P51685,CCR8,0.7638896703720093,0.7665237188339233,0.375,0.6118309859154935,7.899999999999999,355,1,0
P51686,CCR9,0.7808380722999573,0.7887574434280396,0.375,0.5352303523035232,6.5,369,1,0
P51693,APLP1,0.8148982524871826,0.7872456312179565,0.3333333333333333,-0.6289230769230758,-19.800000000000004,650,0,0
P51801,CLCNKB,0.7711460590362549,0.7318978905677795,0.4444444444444444,0.3473071324599718,4.699999999999999,687,1,0
P51805,PLXNA3,0.8549507260322571,0.8383111953735352,0.4444444444444444,-0.1592196686264031,2.2,1871,1,0
P51810,GPR143,0.8368902802467346,0.8008238077163696,0.375,0.33143564356435706,1.8999999999999972,404,2,0
P51828,ADCY7,0.7976666688919067,0.7389448881149292,0.375,0.10824074074074096,16.1,1080,0,0
P52569,SLC7A2,0.7483416795730591,0.711825430393219,0.5,0.558966565349545,0.6999999999999991,658,1,0
P52797,EFNA3,0.8634399771690369,0.8340293169021606,0.375,-0.2294117647058826,6.099999999999999,238,1,0
P52798,EFNA4,0.8587496280670166,0.8394787907600403,0.375,-0.010447761194029898,0.3999999999999999,201,1,0
P52799,EFNB2,0.8685015439987183,0.8256928324699402,0.375,-0.35015015015015016,9.599999999999998,333,1,0
P52803,EFNA5,0.843166708946228,0.7874417304992676,0.375,-0.27675438596491236,-3.3,228,1,0
P52961,ART1,0.8259609341621399,0.8070875406265259,0.5555555555555556,-0.11345565749235509,4.299999999999997,327,0,0
P53708,ITGA8,0.846653401851654,0.834796667098999,0.4444444444444444,-0.16895578551269963,-24.79999999999999,1063,1,0
P53794,SLC5A3,0.7902935147285461,0.7441808581352234,0.4444444444444444,0.4383008356545976,1.6999999999999993,718,1,0
P53801,PTTG1IP,0.8249405026435852,0.8040313124656677,0.25,-0.35555555555555557,11.1,180,0,0
P53985,SLC16A1,0.7521798610687256,0.7309598326683044,0.375,0.3480000000000003,10.600000000000001,500,1,0
P54219,SLC18A1,0.7665804028511047,0.742834210395813,0.3333333333333333,0.5847619047619055,-8.0,525,1,0
P54709,ATP1B3,0.7905318140983582,0.70765620470047,0.5,-0.14408602150537625,4.2,279,0,0
P54753,EPHB3,0.841696560382843,0.8346827626228333,0.4444444444444444,-0.20100200400801593,-7.700000000000005,998,2,0
P54756,EPHA5,0.8538241386413574,0.8423525094985962,0.375,-0.2422372227579556,-2.9000000000000004,1037,2,0
P54760,EPHB4,0.8416236639022827,0.8498163223266602,0.4444444444444444,-0.23556231003039496,-3.100000000000003,987,2,0
P54762,EPHB1,0.8409177660942078,0.8208181262016296,0.375,-0.21443089430894272,-6.700000000000005,984,2,0
P54764,EPHA4,0.8406718969345093,0.8257411122322083,0.375,-0.2845841784989858,-4.700000000000005,986,2,0
P54826,GAS1,0.7797039151191711,0.7445913553237915,0.375,-0.2585507246376813,-6.5,345,0,0
P54849,EMP1,0.805302619934082,0.7481241226196289,0.25,1.0382165605095537,2.4,157,0,0
P54851,EMP2,0.8006697297096252,0.7367658019065857,0.3333333333333333,0.6592814371257478,1.1999999999999993,167,0,0
P54852,EMP3,0.8122738003730774,0.7605544328689575,0.375,0.7803680981595085,2.4000000000000004,163,0,0
P55011,SLC12A2,0.7836343050003052,0.7686344385147095,0.5,0.06971947194719513,-12.499999999999993,1212,0,0
P55017,SLC12A3,0.7879213690757751,0.7539287805557251,0.375,0.15377081292850212,6.199999999999996,1021,0,0
P55064,AQP5,0.7175956964492798,0.6757074594497681,0.375,0.6362264150943402,3.299999999999999,265,0,0
P55082,MFAP3,0.8393480777740479,0.7851113080978394,0.3333333333333333,-0.14640883977900576,-17.200000000000003,362,0,0
P55085,F2RL1,0.8145508170127869,0.8125166296958923,0.375,0.5576826196473552,22.099999999999998,397,1,0
P55087,AQP4,0.7596728801727295,0.7116122245788574,0.3333333333333333,0.42012383900928774,1.6999999999999988,323,0,0
P55259,GP2,0.8643454909324646,0.8458738327026367,0.375,-0.14376163873370593,-18.699999999999996,537,0,0
P55283,CDH4,0.809928834438324,0.8120952844619751,0.5,-0.3230349344978158,-45.599999999999994,916,2,0
P55285,CDH6,0.8089737296104431,0.8120929598808289,0.4444444444444444,-0.47544303797468274,-36.89999999999999,790,2,0
P55286,CDH8,0.7994178533554077,0.7993813753128052,0.4444444444444444,-0.2709637046307886,-52.59999999999999,799,2,0
P55287,CDH11,0.8026488423347473,0.8005167245864868,0.4444444444444444,-0.4195979899497479,-46.099999999999994,796,2,0
P55289,CDH12,0.8088911771774292,0.8068808317184448,0.4444444444444444,-0.3338790931989921,-43.0,794,2,0
P55290,CDH13,0.7993613481521606,0.8169984817504883,0.3333333333333333,-0.18415147265077106,-29.79999999999999,713,2,0
P55291,CDH15,0.787800133228302,0.8018307089805603,0.4444444444444444,-0.31744471744471686,-38.299999999999976,814,2,0
P55344,LIM2,0.8011215925216675,0.7495142817497253,0.375,0.651445086705202,9.4,173,0,0
P55899,FCGRT,0.8417430520057678,0.8560500144958496,0.4444444444444444,-0.1391780821917811,-3.1999999999999993,365,1,0
P56159,GFRA1,0.8186083436012268,0.7585865259170532,0.5555555555555556,-0.2701075268817204,7.599999999999998,465,1,0
P56199,ITGA1,0.8520143032073975,0.8395049571990967,0.4444444444444444,-0.22561492790500381,-12.799999999999997,1179,1,0
P56373,P2RX3,0.8058871030807495,0.7301113605499268,0.375,-0.017128463476070516,2.2999999999999994,397,0,0
P56746,CLDN15,0.8080775141716003,0.773541271686554,0.25,0.5399122807017536,-1.7999999999999998,228,1,0
P56747,CLDN6,0.7961752414703369,0.7925699353218079,0.3333333333333333,0.6913636363636365,3.2,220,1,0
P56748,CLDN8,0.8119716644287109,0.7889338731765747,0.4444444444444444,0.48177777777777725,7.4,225,1,0
P56749,CLDN12,0.8368377685546875,0.7824426889419556,0.4444444444444444,0.5155737704918031,6.599999999999998,244,1,0
P56817,BACE1,0.8478689789772034,0.8115487694740295,0.4444444444444444,-0.06367265469061897,-12.000000000000002,501,0,0
P56856,CLDN18,0.8042697310447693,0.7508637309074402,0.4444444444444444,0.42183908045977025,3.3,261,1,0
P56880,CLDN20,0.8126550316810608,0.7863531112670898,0.375,0.4324200913242006,0.6000000000000001,219,1,0
P57057,SLC37A1,0.7887890338897705,0.7648298144340515,0.375,0.40168855534709225,7.299999999999995,533,1,0
P57087,JAM2,0.8918498158454895,0.9107454419136047,0.3333333333333333,-0.34060402684563784,11.299999999999999,298,1,0
P57103,SLC8A3,0.8116346001625061,0.7530838847160339,0.4444444444444444,0.12588996763754032,-37.89999999999999,927,0,0
P57739,CLDN2,0.822035551071167,0.7873908281326294,0.375,0.5578260869565217,3.2,230,1,0
P58170,OR1D5,0.6072670817375183,0.6770361065864563,0.375,0.5833333333333344,6.899999999999999,312,1,0
P58173,OR2B6,0.5702987909317017,0.6510079503059387,0.375,0.7000000000000004,5.6,313,1,0
P58180,OR4D2,0.5733848214149475,0.6514976024627686,0.375,0.7136807817589587,6.7,307,1,0
P58181,OR10A3,0.5342122316360474,0.614244282245636,0.3333333333333333,0.7949044585987274,6.5,314,1,0
P58182,OR12D2,0.6019201874732971,0.663109302520752,0.375,0.7612377850162878,7.000000000000001,307,1,0
P58335,ANTXR2,0.849489152431488,0.8283326625823975,0.3333333333333333,-0.07586912065439678,1.2000000000000002,489,1,0
P58400,NRXN1,0.8161474466323853,0.7670673131942749,0.4444444444444444,-0.3552966101694918,3.1999999999999993,472,0,0
P58401,NRXN2,0.8080464005470276,0.7649484872817993,0.4444444444444444,-0.3668168168168164,-6.699999999999999,666,0,0
P58418,CLRN1,0.7969703078269958,0.7178754806518555,0.3333333333333333,0.5939655172413795,5.599999999999998,232,0,0
P58658,EVA1C,0.8392277956008911,0.7906593084335327,0.375,-0.35986394557823165,-1.1000000000000032,441,0,0
P58743,SLC26A5,0.7382600903511047,0.7138049006462097,0.375,0.33454301075268955,-6.000000000000001,744,0,0
P59533,TAS2R38,0.806165337562561,0.7817003130912781,0.375,0.7621621621621629,19.9,333,1,0
P59534,TAS2R39,0.8202059864997864,0.7863520979881287,0.375,0.6168639053254447,8.799999999999999,338,1,0
P59540,TAS2R46,0.8035227656364441,0.7661918997764587,0.4444444444444444,0.6993527508090621,16.799999999999997,309,1,0
P59541,TAS2R30,0.8041083216667175,0.7699033617973328,0.4444444444444444,0.7122257053291546,24.0,319,1,0
P59542,TAS2R19,0.7923272252082825,0.7494709491729736,0.3333333333333333,0.8765886287625431,19.7,299,1,0
P59543,TAS2R20,0.7953106760978699,0.7619875073432922,0.375,0.7834951456310695,22.2,309,1,0
P59901,LILRA4,0.874178409576416,0.905869722366333,0.375,-0.3224448897795591,4.499999999999998,499,2,0
P59922,OR2B8P,0.5728711485862732,0.6484088897705078,0.375,0.6461538461538466,7.699999999999999,312,1,0
P60201,PLP1,0.8087526559829712,0.7357434034347534,0.375,0.5501805054151621,7.7,277,0,0
P60507,ERVFC1,0.8313285708427429,0.7670161724090576,0.375,-0.04246575342465767,8.699999999999996,584,0,0
P60508,ERVFRD-1,0.8063284158706665,0.7376282811164856,0.375,-0.052416356877323794,14.899999999999999,538,0,0
P60509,ERVPABLB-1,0.7985638976097107,0.7222754955291748,0.3333333333333333,-0.20291828793774366,2.899999999999996,514,0,0
P60852,ZP1,0.8621126413345337,0.8451972007751465,0.375,-0.1929467084639501,-1.6999999999999993,638,0,0
P60893,GPR85,0.8122912049293518,0.7698262333869934,0.375,0.4835135135135145,22.799999999999997,370,2,0
P61073,CXCR4,0.7851545810699463,0.7825703620910645,0.375,0.3994318181818181,5.1,352,1,0
P61550,ERVS71-1,0.8298658132553101,0.770194947719574,0.5,0.07971246006389779,6.599999999999998,626,0,0
P61565,ERVK-21,0.8127769827842712,0.7456688284873962,0.375,-0.23610315186246392,21.0,698,0,0
P61566,ERVK-24,0.8260098099708557,0.7645764350891113,0.375,-0.20000000000000007,5.699999999999999,588,0,0
P61567,ERVK-7,0.8216204643249512,0.7599345445632935,0.375,-0.19370748299319726,8.6,588,0,0
P61570,ERVK-25,0.8190085887908936,0.7531571984291077,0.375,-0.20680786686838087,15.699999999999996,661,0,0
P62079,TSPAN5,0.7642590999603271,0.7452898025512695,0.5,0.4111940298507455,-8.9,268,1,0
P62955,CACNG7,0.8323953151702881,0.7798634767532349,0.375,0.09199999999999997,-0.2999999999999996,275,1,0
P78310,CXADR,0.8746199607849121,0.8743948340415955,0.375,-0.27095890410958884,1.4999999999999991,365,1,0
P78324,SIRPA,0.8810523152351379,0.930687665939331,0.4444444444444444,-0.43591269841269836,-1.6999999999999993,504,1,0
P78325,ADAM8,0.8150069713592529,0.8315286636352539,0.3333333333333333,-0.27791262135922284,5.399999999999993,824,1,0
P78333,GPC5,0.8214887380599976,0.7608638405799866,0.375,-0.22132867132867137,-2.7000000000000006,572,1,0
P78334,GABRE,0.8060455918312073,0.8219987750053406,0.375,-0.12924901185770762,5.999999999999998,506,1,0
P78348,ASIC1,0.8208353519439697,0.7937265634536743,0.5,-0.2676136363636364,-14.5,528,1,0
P78357,CNTNAP1,0.844419002532959,0.8114325404167175,0.4444444444444444,-0.3149566473988438,-4.400000000000004,1384,0,0
P78363,ABCA4,0.8472615480422974,0.8175849914550781,0.4444444444444444,-0.05455345358556984,-29.799999999999955,2273,1,0
P78369,CLDN10,0.7946579456329346,0.7504079341888428,0.375,0.36096491228070104,3.1,228,1,0
P78380,OLR1,0.8647494912147522,0.8650294542312622,0.4444444444444444,-0.39890109890109926,0.5,273,1,0
P78410,BTN3A2,0.863114595413208,0.9218456745147705,0.375,-0.04700598802395212,-8.5,334,0,0
P78423,CX3CL1,0.8331183791160583,0.8244886994361877,0.4444444444444444,-0.35465994962216585,-4.0,397,0,0
P78504,JAG1,0.8058404922485352,0.787835955619812,0.375,-0.5995894909688008,-22.799999999999983,1218,0,0
P78536,ADAM17,0.8268114924430847,0.7748596668243408,0.3333333333333333,-0.5726941747572807,-20.0,824,1,0
P78552,IL13RA1,0.8687358498573303,0.852333664894104,0.4444444444444444,-0.3992974238875879,-7.100000000000003,427,2,0
P78562,PHEX,0.7953652739524841,0.7664383053779602,0.375,-0.42683578104138836,13.2,749,0,0
P79483,HLA-DRB3,0.8702162504196167,0.8803911209106445,0.3333333333333333,-0.2631578947368425,4.799999999999999,266,1,0
P80370,DLK1,0.8376596570014954,0.8178520798683167,0.4444444444444444,-0.16475195822454325,-8.200000000000003,383,0,0
P81408,FAM189B,0.808525800704956,0.7859824895858765,0.375,-0.11182634730538894,16.4,668,0,0
P82251,SLC7A9,0.6810874938964844,0.6759204864501953,0.4444444444444444,0.7071868583162226,4.299999999999999,487,1,0
P82279,CRB1,0.8334834575653076,0.8079975843429565,0.375,-0.20640113798008453,-61.49999999999996,1406,0,0
P98073,TMPRSS15,0.8513079881668091,0.8373249769210815,0.375,-0.21491658488714427,-40.799999999999976,1019,0,0
P98153,DGCR2,0.8470032811164856,0.8171477317810059,0.375,-0.42563636363636315,-25.000000000000004,550,0,0
P98155,VLDLR,0.8124384880065918,0.8104684352874756,0.5,-0.4180985108820144,-54.29999999999998,873,1,0
P98161,PKD1,0.8453881144523621,0.8154418468475342,0.4444444444444444,0.036997443643969646,-28.399999999999864,4303,0,0
P98164,LRP2,0.814852237701416,0.8064128160476685,0.5,-0.47078410311493213,-229.4000000000005,4655,1,0
P98172,EFNB1,0.8738504648208618,0.8475897312164307,0.375,-0.3190751445086709,9.699999999999998,346,1,0
Q01113,IL9R,0.8294104337692261,0.8297151923179626,0.3333333333333333,-0.16621880998080626,-16.499999999999993,521,2,0
Q01118,SCN7A,0.8030757904052734,0.7429942488670349,0.375,0.19583828775267598,12.699999999999998,1682,1,0
Q01151,CD83,0.8932222723960876,0.8976430892944336,0.375,-0.2858536585365859,3.499999999999999,205,1,0
Q01344,IL5RA,0.8637033104896545,0.8295188546180725,0.375,-0.054047619047619226,-11.900000000000002,420,2,0
Q01638,IL1RL1,0.8750757575035095,0.8453278541564941,0.4444444444444444,-0.2196043165467629,9.399999999999999,556,2,0
Q01650,SLC7A5,0.7019398212432861,0.7113670110702515,0.375,0.7390532544378712,2.4,507,1,0
Q01718,MC2R,0.7953344583511353,0.7624701857566833,0.3333333333333333,0.762962962962964,8.8,297,1,0
Q01726,MC1R,0.79952073097229,0.7860706448554993,0.25,0.9116719242902225,8.0,317,1,0
Q01814,ATP2B2,0.7841817140579224,0.7322064638137817,0.4444444444444444,-0.16484312148028962,-17.200000000000003,1243,0,0
Q01959,SLC6A3,0.7800074815750122,0.7182193994522095,0.5,0.4990322580645172,-1.8000000000000003,620,1,0
Q01973,ROR1,0.8430222272872925,0.8171478509902954,0.375,-0.35859124866595493,-1.0000000000000042,937,3,0
Q01974,ROR2,0.8447921276092529,0.8222646713256836,0.375,-0.3327677624602331,-10.300000000000002,943,3,0
Q02094,RHAG,0.7517691850662231,0.6779864430427551,0.375,0.6073349633251843,-2.0000000000000018,409,1,0
Q02223,TNFRSF17,0.8259865641593933,0.7728500366210938,0.5,-0.0021739130434783064,-3.8,184,1,0
Q02246,CNTN2,0.821815013885498,0.8570208549499512,0.375,-0.31442307692307675,5.099999999999998,1040,0,0
Q02297,NRG1,0.8044800758361816,0.7600027322769165,0.3333333333333333,-0.7795312500000005,14.10000000000003,640,0,0
Q02413,DSG1,0.8229324817657471,0.7918534278869629,0.4444444444444444,-0.277311725452812,-40.09999999999998,1049,0,0
Q02487,DSC2,0.8349629640579224,0.8278447985649109,0.4444444444444444,-0.36947835738068774,-26.299999999999986,901,0,0
Q02505,MUC3A,0.7961855530738831,0.7666767835617065,0.4444444444444444,-0.21712308155281437,-73.59999999999997,3323,0,0
Q02643,GHRHR,0.835830569267273,0.8320503830909729,0.375,0.31300236406619386,-3.600000000000003,423,1,0
Q02763,TEK,0.8671773076057434,0.8639007210731506,0.4444444444444444,-0.2756227758007111,-5.0,1124,1,0
Q03167,TGFBR3,0.8618517518043518,0.8250734210014343,0.4444444444444444,-0.2032902467685072,-23.499999999999986,851,2,0
Q03405,PLAUR,0.8534893989562988,0.8402373790740967,0.3333333333333333,-0.4188059701492532,-4.500000000000001,335,2,0
Q03431,PTH1R,0.8389846086502075,0.8331000804901123,0.375,-0.012141652613828168,5.399999999999999,593,1,0
Q04609,FOLH1,0.7468003034591675,0.7200813293457031,0.375,-0.3168000000000001,-2.3999999999999977,750,0,0
Q04721,NOTCH2,0.8177024126052856,0.8002208471298218,0.375,-0.3554026709834093,-109.40000000000023,2471,1,0
Q04771,ACVR1,0.8272201418876648,0.7939566373825073,0.4444444444444444,-0.18015717092337935,1.2000000000000002,509,1,0
Q04826,HLA-B,0.8629106879234314,0.846268892288208,0.375,-0.5599447513812155,-8.100000000000001,362,1,0
Q04844,CHRNE,0.8391175270080566,0.8264622092247009,0.375,0.17647058823529413,-12.300000000000002,493,1,0
Q04900,CD164,0.8213366866111755,0.8013008832931519,0.4444444444444444,0.041624365482233625,3.3000000000000003,197,1,0
Q04912,MST1R,0.8361859917640686,0.8334158658981323,0.375,-0.039142857142857215,-17.39999999999999,1400,1,0
Q05586,GRIN1,0.8095258474349976,0.8011904954910278,0.4444444444444444,-0.2637526652452024,17.199999999999996,938,1,0
Q05901,CHRNB3,0.8035452365875244,0.8027677536010742,0.4444444444444444,0.12903930131004374,3.1999999999999993,458,1,0
Q05940,SLC18A2,0.754815399646759,0.7269764542579651,0.375,0.5793774319066155,-5.299999999999999,514,1,0
Q05996,ZP2,0.8684850931167603,0.8397437334060669,0.375,-0.17073825503355713,-9.800000000000002,745,0,0
Q06418,TYRO3,0.841323733329773,0.8832263946533203,0.375,-0.08921348314606746,-15.600000000000003,890,3,0
Q06432,CACNG1,0.8221480250358582,0.7613500356674194,0.4444444444444444,0.34099099099099095,-0.2999999999999995,222,1,0
Q06481,APLP2,0.8018556833267212,0.7405325770378113,0.4444444444444444,-0.5796854521625159,-61.699999999999974,763,0,0
Q06495,SLC34A1,0.8019915819168091,0.7634589672088623,0.4444444444444444,0.4912363067292653,11.7,639,0,0
Q07000,HLA-C,0.8570627570152283,0.8473033905029297,0.375,-0.5352459016393436,-6.200000000000001,366,1,0
Q07001,CHRND,0.840446949005127,0.8363889455795288,0.5,-0.015087040618955645,-4.000000000000002,517,1,0
Q07011,TNFRSF9,0.8489729166030884,0.8454424142837524,0.375,-0.3156862745098042,4.199999999999999,255,1,0
Q07075,ENPEP,0.8241244554519653,0.7943511009216309,0.5555555555555556,-0.39049111807732345,-23.299999999999997,957,0,0
Q07108,CD69,0.8763478994369507,0.8679038286209106,0.3333333333333333,-0.41306532663316586,-2.3000000000000025,199,1,0
Q07444,KLRC3,0.8628628253936768,0.8346070647239685,0.3333333333333333,-0.3470833333333338,3.8000000000000003,240,1,0
